973pb1940,0.82
970c00pb0383,1.18
970c00pb0384,1.18
970c77pb04,1.18
10908pb06,0.3
3626cpb1306,0.54
54200pb064R,0.21
60084stk01b,1.1
60081stk01b,0.99
18980,1.42
3041pb004,1.5
973pb1935,0.82
30350bpb009,0.99
3039pb082,1.15
3069bpb0358,0.26
60477pb004R,1.12
60477pb004L,1.12
87079pb0199,0.9
4162pb121,1.06
11477pb015R,0.25
11477pb015L,0.25
3010pb184R,1.6
3010pb184L,1.6
52031pb087,3.3
2456pb017,3.74
3003pb085,1.35
88930pb052,1.36
2431pb372,0.54
52031pb088,3.3
52031pb089,3.3
3069bpb0359,0.26
3069bpb0360,0.26
2431pb373,0.54
2431pb374,0.54
6636pb103,0.74
93273pb041,0.58
973pb1940c01,1.25
973pb1939c01,1.25
973pb1938c01,1.25
973pb1937c01,1.25
10908pb07,0.3
3626cpb1307,0.55
18335c01pb01,0.95
3039pb083,1.15
70746stk01a,0.61
76371pb006,8
31213pb028,18
3437pb070,6.66
33202pb01,52
3626cpb0750,0.55
3626cpb0786,0.55
3626bpb0881,0.55
3626bpb1067,0.55
3626bpb0762,0.55
973pb1941c01,1.25
973pb1943c01,1.25
973pb1948c01,1.25
970c00pb0386,1.18
3626cpb1308,0.55
973pb1941,0.82
4286pb021R,0.95
4286pb021L,0.95
76042stk01a,3.47
19220,0.53
3068bpb0929,0.45
42005stk01a,0.95
42005stk01b,0.95
60019stk01a,0.81
60019stk01b,0.81
60054stk01a,0.4
60054stk01b,0.4
60056stk01a,0.82
60056stk01b,0.82
60059stk01a,0.5
60059stk01b,0.5
75081stk01a,1
60073stk01b,1
3068bpb0909,0.45
3069bpb0362,0.26
3069bpb0361,0.26
3037pb037,2.13
14769pb034,0.33
3004pb127,0.83
30387pb011,2.15
30386pb04,1.17
15068pb019R,0.57
15068pb019L,0.57
3069bpb0363R,0.25
3069bpb0363L,0.25
19934,1.75
19939,1.6
19941,3.85
18974,2.9
18976,1.4
18975,2.5
18973,4
18977,2
18978b,0.25
18978a,0.22
973pb1943,0.82
bb0646c01pb01,20
19305,0.4
973pb1944c01,1.25
973pb1944,0.82
973pb1947c01,1.25
970c00pb0385,1.18
3626cpb1309,0.54
973pb1946,0.82
973pb1945,0.82
973pb1942,0.82
3626cpb1310,0.55
3626cpb1311,0.55
973pb1945c01,1.25
973pb1946c01,1.25
973pb1942c01,1.25
90498pb02,13.75
90498pb03,13.83
3437pb071,6.7
15452pb03,34.6
47753pb059,2.1
3008pb140,3.21
10121c02pb02,19.94
973pb1947,0.82
76371pb007,8
76030stk01a,0.19
70413stk01,0.15
13392pb02,3.3
41072stk01,0.45
75899stk01,0.72
BA027pb02R,3.9
BA027pb02L,3.9
2431pb375R,0.58
2431pb375L,0.58
3010pb185R,1.64
3002pb28,1.92
3437pb072,6.75
70748stk01a,0.99
6636pb104,0.83
2431pb364R,0.58
87963c01pb02,30
4066pb463,7.85
3626cpb1312,0.55
970c00pb0392,1.18
973pb1962c01,1.25
973pb1962,0.82
3626cpb1313,0.54
3626bpb0705,0.55
3010pb185L,1.64
18972,3
18979a,0.23
18979b,0.19
75910stk01,0.7
3626cpb1314,0.55
60062stk01,3
2335pb132,0.5
3626cpb1315,0.54
3626cpb1316,0.54
973pb1949c01,1.25
973pb1949,0.82
970d27pb01,1.18
18746,1
18973pb01,4
75909stk01a,0.75
3626cpb1317,0.55
3626cpb1318,0.55
3626cpb1319,0.55
3626cpb1320,0.55
3626cpb1321,0.55
3626cpb1322,0.55
973pb1956,0.82
973pb1948,0.82
973pb1958,0.82
973pb1953,0.82
973pb1954,0.82
973pb1955,0.82
973pb1957,0.82
973pb1956c01,1.25
973pb1958c01,1.25
973pb1953c01,1.25
973pb1954c01,1.25
bb0647c01pb01,9.4
973pb1955c01,1.25
973pb1957c01,1.25
970c00pb0387,1.18
bb0647c01pb02,9.5
3626cpb1323,0.55
20877,0.86
970c00pb0388,1.18
970c95pb002,1.18
19303pb01,0.44
bb0658,?
bb0659,?
bb0648,?
bb0649,?
bb0650,?
bb0655,?
bb0656,?
bb0657,?
bb0654,?
19305pb01,0.35
98133pb09,0.77
3626cpb1324,0.54
3626cpb1325,0.54
3626cpb1326,0.54
19044pb01,1.8
970c89pb04,1.18
bb0660,?
75911stk01,1.27
970c00pb0389,1.18
970c00pb0390,1.18
973pb1950c01,1.25
973pb1950,0.82
973pb1951c01,1.25
973pb1951,0.82
973pb1952c01,1.25
973pb1952,0.82
60602pb04,0.8
70754stk01a,0.46
973pb1959c01,1.3
973pb1960c01,1.25
75908stk01a,1.36
2431pb376R,0.53
2431pb376L,0.53
18973pb02,4
973pb1959,0.82
973pb1960,0.82
970c00pb0391,1.18
3626cpb1327,0.54
973pb1961c01,1.25
973pb1961,0.82
19196pb01,1.17
FTGpb062c01,0.59
19190c00pb01,1.43
19690,0.61
76031stk01a,0.7
18990pb01,3
973pb1963c01,1.18
973pb1963,0.82
16529c00pb02,1.36
75912stk01a,2.42
75912stk02,1.45
75912stk03,0.57
20035,0.62
FTGpb063c01,0.59
11202c00pb06,1.12
FTGpb064c01,6.8
18904c02pb01,8.7
18731c01pb01,1.23
973pb1964c01,1.25
973pb1964,0.82
970c00pb0393,1.18
970c00pb0394,1.18
973pb1965c01,1.25
973pb1965,0.82
18827pb02,1.48
19023c01,0.71
3626cpb1328,0.54
3626cpb1329,0.54
87079pb0200,0.9
87079pb0201,0.9
87079pb0202,0.9
87079pb0203,0.9
3245cpb033,1.5
15068pb020,0.57
14769pb035,0.33
14769pb036,0.33
30562pb034,5.6
30562pb035,5.6
76042stk01b,3.47
87552pb022,1.05
85984pb078,0.35
85984pb079,0.35
973pb1966c01,1.25
973pb1966,0.82
973pb1967c01,1.25
973pb1967,0.82
3626cpb1330,0.54
3626cpb1331,0.55
76038stk01,2.05
76041stk01a,0.5
2431pb377,0.53
2431pb378,0.53
2431pb379,0.53
2413pb001R,4.86
2413pb001L,4.86
30350bpb010,0.99
98393bpb02,0.59
30258pb039,0.48
30258pb040,0.48
3068bpb0910,0.45
3068bpb0911,0.45
3068bpb0912,0.45
3245cpb034,1.5
3004pb128,0.83
14769pb037,0.33
42022pb32L,1.8
42022pb32R,1.8
6180pb067R,3
6178pb011R,8.25
2958pb058,0.83
3626cpb1332,0.55
3626cpb1333,0.55
973pb1968c01,1.25
973pb1968,0.82
973pb1969c01,1.25
973pb1969,0.82
973pb1970c01,1.25
973pb1970,0.82
970c00pb0395,1.18
970c00pb0396,1.18
3068bpb0913,0.45
40146stk01,?
40146stk02,?
3626cpb1334,0.54
3626cpb1335,0.54
11254pb02,1.18
973pb1971c01,1.3
87079pb0204,0.9
87079pb0205,0.9
87079pb0206,0.9
60616pb010,2.9
970c00pb0362,1.18
60616pb011,2.9
14769pb038,0.33
973pb1971,0.82
14769pb040,0.33
973pb0769c01,1.24
973pb0776c01,1.24
973pb0769,0.82
973pb0776,0.82
50860pb03,2.69
970c00pb0363,1.18
973pb1972c01,1.25
973pb1972,0.82
973pb1973c01,1.25
973pb1973,0.82
98140pb07,4.65
98154pb02,2.73
98140pb08,4.65
18895,5
75913stk01,3.88
75913stk02,0.99
76032stk01,1.5
6239pb045,2.4
3001pb001,2.32
2456pb018,3.74
3700pb02,0.82
2431pb380,0.54
3068bpb0914,0.45
3626cpb1336,0.54
bb0662pb01,1.02
970c00pb0397,1.18
973pb1974c01,1.25
973pb1974,0.82
973pb1975c01,1.25
973pb1975,0.82
14769pb039,0.33
59349pb091,5.7
59349pb092,5.7
59349pb093,5.7
3626cpb0589,0.55
3626cpb0310,0.55
3626cpb1337,0.54
60041stk01b,0.13
973pb1976c01,1.25
973pb1976,0.82
3626cpb1338,0.54
970c00pb0398,1.18
970c00pb0399,1.18
3626cpb1339,0.54
973pb1977c01,1.25
973pb1977,0.82
98133pb10,0.77
2525pb009L,3
2525pb009R,3
2525pb010R,3
2525pb010L,3
3684cpb012,2.8
3684cpb013,2.8
973pb1978c01,1.3
982pb045,0.12
45677pb081,2.7
3009pb190L,2.45
50950pb080,0.75
6636pb105,0.75
3069bpb0364,0.25
3069bpb0365,0.25
30350bpb011,0.99
3245cpb035,1.41
92851c01,0.49
2431pb381,0.54
47753pb060,2
973pb1978,0.82
3009pb190R,2.45
973pb1979c01,1.25
973pb1979,0.82
4719c02,2.58
98133pb11,0.76
970c00pb0400,1.18
973pb1980c01,1.25
973pb1980,0.82
973pb1981c01,1.25
973pb1981,0.82
970c00pb0401,1.18
98133pb12,0.76
18922,23.5
15396c04,5.7
30144pb160,6.7
30144pb162,6.7
98835pb013,2.5
18991c01pb01,20
14769pb041,0.33
30144pb161,6.7
3626cpb1340,0.55
973pb1982c01,1.25
973pb1982,0.82
FTGpb065c01,0.57
20377c00pb01,1.2
19832,0.62
19206pb01,3.76
87079pb0207,0.9
85984pb080,0.35
3069bpb0366,0.25
50950pb081,0.75
3065pb03,0.9
19201pb01,1.13
11244c00pb01,1.16
19833,0.62
FTGpb066c01,0.57
dupbunnyc01pb03,9.9
98225pb003,10.5
3068bpb0915,0.45
3068bpb0916,0.45
3068bpb0917,0.45
3068bpb0918,0.45
60616pb012,2.9
87079pb0209,0.9
87079pb0208,0.9
32009pb019R,3.5
32009pb019L,3.5
85984pb081,0.35
54200pb065,0.24
3664pb27,9.3
973pb1983c01,1.3
973pb1983,0.82
973pb1984c01,1.25
973pb1985c01,1.25
973pb1985,0.82
973pb1984,0.82
18976c01,3.4
11954pb001R,7.4
11954pb001L,7.4
11946pb011,2
11947pb011,2
64681pb013,4
64393pb013,4
11946pb012,2
11947pb012,2
30144pb163,6.7
19996,0.69
19835,0.61
FTBpb014c01,0.57
FTGpb068c01,0.58
19204pb01,1.62
20380c00pb01,1.17
92251c00pb06,1.1
19203pb01,0.74
70220stk01b,?
61070pb007,2.9
61071pb007,2.9
87086pb020,2.5
87080pb020,2.5
87080pb021,2.5
87086pb021,2.5
41075stk01b,0.66
41061stk01b,1
FTGpb069c01,0.57
47406pb001,8.2
11293pb004,6.67
87616pb006,12
6239pb046,2.4
2335pb133,0.5
2335pb134,0.5
x1435pb011,3
x1435pb012R,3
x1435pb012L,3
45705pb020,8
50950pb082,0.75
18895pb04,5
14769pb042,0.33
18934pb01,1.2
x164pb10,0.56
970c00pb0402,1.18
973pb1986c01,1.2
3626cpb1341,0.54
973pb1987c01,1.25
973pb1987,0.82
973pb1988c01,1.25
973pb1988,0.82
973pb1986,0.82
6636pb106,0.75
6636pb107,0.75
85984pb082,0.35
87615pb04,7
60581pb047R,2.32
60581pb047L,2.32
50955pb022,4
50956pb022,4
3626cpb1342,0.54
973pb1989,0.82
973pb1989c01,1.25
41094stk01b,0.58
3002pb29R,1.92
3002pb29L,1.92
60623pb02,1.93
3069bpb0367,0.25
3069bpb0368,0.25
14769pb043,0.33
892pb024,0.3
3069bpb0369,0.25
93606pb032R,1.4
93606pb032L,1.4
3004pb129,0.83
62360pb002,1.8
98834pb03,0.93
18879pb01,1.25
FTGpb070c01,0.57
33009pb048,0.85
14769pb044,0.33
87079pb0211,0.9
87421pb029,3.7
87421pb030,3.7
92710c01pb02,63
52031pb090,3.3
3008pb141L,3.2
3008pb141R,3.2
3009pb191R,2.45
3009pb191L,2.45
30602pb072,1
52031pb091,3.3
3069bpb0370,0.25
3069bpb0371,0.25
15068pb021,0.57
6636pb108R,0.75
6636pb108L,0.75
63864pb032,0.4
3821pb023,0.57
3822pb023,0.57
92593pb022,0.65
3069bpb0372,0.25
15403c01,1.08
70166stk01b,0.49
30144pb164,6.7
30144pb165,6.7
30144pb166,6.7
30144pb167,6.7
30144pb168,6.7
3001pb100R,2.34
3001pb100L,2.34
45677pb082,2.7
87587pb01,0.92
58846pb14R,11
58846pb14L,11
15068pb022,0.57
88930pb053,1.38
14769pb045,0.33
87587pb02,0.92
87587pb03,0.92
3298pb061,1.27
973pb1990,0.79
973pb1990c01,1.29
15661c01pb02,1.48
982pb046,0.16
973pb1991,0.8
973pb1991c01,1.31
15666pb01,1.89
71016stk01,1.39
71016stk02,2.23
3039pb084,1.09
20398c01pb01,0.41
3068bpb0919,0.49
3068bpb0920,0.53
3068bpb0921,0.52
3069bpb0373,0.28
973pb1992,0.79
973pb1992c01,1.29
3062bpb044,0.3
98138pb033,0.14
15496,0.31
3068bpb0922,0.49
3069bpb0374,0.28
3005pb024,0.45
3245cpb036,1.45
3062bpb045,0.3
41239pb005,3.83
64394pb004,4.5
64680pb004,4.5
64681pb014,4
64393pb014,4
87080pb022,2.5
87086pb022,2.5
64683pb015,3.2
64391pb015,3.2
64391pb016,3.2
64683pb016,3.2
6239pb047,2.4
30602pb073R,1
30602pb073L,1
30602pb074,1
62812pb05,36
45677pb083,2.7
3069bpb0375,0.25
42022pb33,1.8
41748pb059,2.43
41747pb059,2.43
973pb1993c01,1.25
3037pb038,2.13
64683pb017,3.2
93606pb033,1.4
61678pb079,0.93
47456pb007R,1
47456pb007L,1
47456pb008L,1
47456pb008R,1
64391pb017,3.2
64392pb012,6
3426pb03,33.8
18783,5.8
64682pb012,6
87086pb023,2.5
87080pb023,2.5
19190c00pb02,1.41
20098,0.7
FTGpb071c01,0.56
13971c02,2.08
30350bpb012,0.99
3004pb130,0.83
14769pb046,0.33
13459pb002,1.61
64681pb015,4
64393pb015,4
15496pb03,0.3
16735c01pb02,1.4
32009pb020,3.5
bb0664pb01,0.18
3069bpb0376,0.25
3069bpb0377,0.25
3068bpb0923,0.45
3068bpb0924,0.45
3068bpb0925,0.45
3068bpb0926,0.45
3068bpb0927,0.45
3068bpb0928,0.45
33009pb049,0.8
11251c02,0.39
93091pb03,0.68
93549pb05,0.47
3626cpb0671,0.55
973pb1993,0.82
FTGpb072c01,0.57
FTBpb007c01,0.6
3437pb073,6.6
3437pb074,6.6
18115pb01,8.1
18808c01pb01,13.5
19611,0.6
FTBpb009c01,0.6
19739,0.6
FTMpb008c01,0.8
19893pb01,2.14
19680pb01,1.49
3008pb142L,3.21
3008pb142R,3.21
41073stk01b,0.9
42023pb004L,1.92
70224stk01b,1.23
42023pb004R,1.92
19785pb01,1.51
42023pb005L,1.92
42023pb005R,1.92
4162pb122L,1.06
4162pb122R,1.06
4162pb123L,1.06
4162pb123R,1.06
2431pb382L,0.58
2431pb382R,0.58
16816pb02,0.08
973pb1994c01,1.25
973pb1994,0.82
973pb1995c01,1.25
973pb1995,0.82
981982pb047,0.24
981pb047,0.12
982pb047,0.12
982pb048,0.12
981pb048,0.12
981982pb048,0.24
973pb1996c01,1.25
973pb1996,0.82
15524pb03,1.41
15523pb03,1.37
973c70,1.25
973pb1997c01,1.25
973pb1997,0.82
19685pb01,1.58
973pb1998c01,1.25
973pb1998,0.82
973pb1999c01,1.25
973pb1999,0.82
973pb2000c01,1.25
973pb2000,0.82
973pb2001c01,1.25
973pb2001,0.82
973pb2002c01,1.25
973pb2002,0.82
973pb2003c01,1.25
973pb2003,0.82
973pb2004c01,1.25
973pb2004,0.82
973pb2005c01,1.25
973pb2005,0.82
973pb2006c01,1.25
973pb2006,0.82
973pb2007c01,1.25
973pb2007,0.82
970c42pb03,1.18
19910pb01,1.32
19913pb01,1.48
970c47pb01,1.18
19907pb01,1.11
19902c01pb01,3.97
19902c02pb01,3.8
19679pb01,1.83
19896pb01,2
20828pb01,1.28
3961pb05,4.57
970c55pb09,1.18
3961pb06,4.57
87556pb07,1.25
75095stk01,2.19
15522c01pb03,2.38
63864pb033L,0.39
63864pb033R,0.39
87079pb0212,0.9
32523pb09,0.7
44661pb011,0.81
6179pb087,1.94
3009pb192,2.42
4162pb124,1.1
Raptor04,25
Raptor05,25
Dilo01,28
4162pb125,1.05
98165c01pb01,11
98165c01pb02,11
973pb1941c02,1.25
98165c01pb04,11
98165c01pb03,10.91
98165c01pb05,11
98065pb01,2.64
98065pb02,2.64
98065pb03,3
98065pb04,3
Diloheadpb01,5.22
98067pb01,0.8
98072pb01,2.72
98072pb02,2.72
98072pb03,3
98072pb04,3
98071pb01,2.72
98071pb02,2.72
98071pb03,3
98071pb04,3
20449pb01,2.76
20450pb01,2.77
98068pb01,2
98069pb01,2
98069pb02,1
98068pb02,1
30225c01pb05,100
20455,16
973pb2008,0.82
970c02pb17,1.18
973pb2008c01,1.25
3626cpb1343,0.55
75916stk01a,0.5
973pb2011c01,1.25
44375bpb03,3
87610pb07,0.59
970c00pb0403,1.18
3626cpb1344,0.54
973pb2009c01,1.25
973pb2009,0.82
973pb2010c01,1.25
973pb2010,0.82
17743,0.62
973pb2011,0.82
75915stk01a,0.68
Ptera04,15
2431pb383,0.59
75920stk01a,0.7
14769pb047,0.33
14769pb049tr,0.33
14769pb048tr,0.33
3684cpb014,2.8
3684cpb015,2.8
44676pb017R,0.4
44676pb017L,0.4
44126pb038,2.7
85984pb083,0.35
85984pb084,0.35
3245cpb037,1.5
93606pb034,1.4
30602pb075,1
48933pb014,2
48933pb015,2
44676pb018L,0.4
44676pb018R,0.4
3297pb036,2.7
62576pb03,6.5
973pb2012,0.82
973pb2013,0.82
3626cpb1345,0.54
3626cpb1346,0.54
970c00pb0404,1.18
973pb2012c01,1.25
973pb2013c01,1.25
BA045pb01,2.5
75918stk01a,0.9
45677pb084,2.7
52031pb092,3.3
3045pb03R,0.9
3045pb03L,0.9
TRex04,128
75917stk01a,1.3
3069bpb0378,0.26
6636pb109,0.75
6636pb110R,0.75
6636pb110L,0.75
4162pb126,1.07
4162pb127,1.07
3298pb062,1.27
64225pb013,1.7
63864pb034,0.4
Raptor06,24
Raptor07,26
3003pb086,1.35
BA046pb01R,2.51
BA046pb01L,2.51
15361pb003,10.9
3069bpb0379,0.25
2431pb384,0.54
2431pb385,0.54
3069bpb0380,0.25
2000446stk01,?
4066pb465,8.1
45301pb033,9
IndoRex01,131
6239pb048,2.4
6239pb049R,2.4
75919stk01,1.7
6239pb049L,2.4
60477pb005,1.12
85970pb008,2.2
11289pb002,4
11289pb003,4
32271pb011R,2.65
32271pb011L,2.65
30144pb169,6.7
2635pb08,21.5
92593pb023,0.65
3069bpb0381R,0.26
3069bpb0381L,0.26
973pb2014c01,1.25
973pb2014,0.82
21608,1
10178pb08,1
3068bpb0930,0.45
76022stk01b,0.3
98166pb03,7
4346pb28,0.8
13349,2.28
18034,0.167
13591,0.31
2528pb09,0.54
18675pb03,4
75093stk01a,2.1
19917,0.1
20310,0.66
20482,0.16
3068bpb0933,0.45
3069bpb0382,0.25
18922pb01,23.5
15627pb008,5.9
87079pb0213,0.9
87079pb0210,0.9
70172stk01,0.8
62605pb02c01,20.2
18675pb04,4
4066pb464,8
2431pb386,0.54
14769pb050,0.33
11640pb02,0.46
41103stk01a,0.45
41099stk01a,0.53
3069bpb0383,0.26
60581pb048,2.3
FTGpb073c01,0.57
41100stk01,1
93091,0.7
973pb2015,0.82
973pb2016,0.82
970c04pb07,1.18
970c00pb0405,1.18
973pb2015c01,1.25
973pb2016c01,1.25
3004pb131,0.85
3004pb132,0.85
3068bpb0934,0.3
18653,1.2
973pb2017,0.82
973pb2018,0.82
973pb2019,0.82
973pb2017c01,1.25
973pb2018c01,1.25
973pb2019c01,1.25
973pb2020,0.82
973pb2020c01,1.25
3626cpb1347,0.55
3626cpb1348,0.55
4856a,4.5
4856b,4.4
3626cpb1349,0.55
3626cpb1350,0.55
14518c01pb01,7.75
20309,1.35
41101stk01,2.31
70171stk01,?
17048,80
17178c01pb01,24.85
76371pb008,2
14222pb004,7.4
6474pb35,8
973pb2021,0.82
973pb2021c01,1.25
970c11pb23,1.18
3626cpb1351,0.55
41107stk01,0.44
41104stk01,0.71
75094stk01a,0.6
15068pb023,0.57
61678pb080R,0.93
61678pb080L,0.93
47456pb009,1
3245cpb038,1.5
18455,3
87079pb0214,0.9
18923c01,38
93088pb04,1.66
21008pb01,0.09
85984pb085,0.35
30562pb036,5.7
60093stk01,0.2
60093stk02,0.6
41105stk01,0.85
41105stk02,1.46
62711pb01,0.48
93606pb035,1.4
11477pb016R,2.5
11477pb016L,2.5
85984pb086,0.35
6180pb078R,3
6180pb078L,3
76028stk01a,1.17
4162pb128R,1.06
4162pb128L,1.06
42061pb30,5.3
42060pb30,5.3
3846pb038,0.42
3037pb039,2.1
76036stk01a,0.1
15535pb01,0.32
18990,2
41106stk01,1.71
bb0007c01pb01,110
crssprt02pb41d,2.43
21018pb01,0.1
60092stk01a,0.47
45677pb085,2.7
75106stk01b,1
92593pb024R,0.65
92593pb024L,0.65
15068pb024,0.57
15068pb025,0.57
15068pb026,0.57
15068pb027,0.57
15068pb028,0.57
93273pb042,0.5
15790,1.89
85984pb087,0.35
85984pb088,0.35
48933pb016,2
30144pb170,6.7
15427,0.72
3626cpb1352,0.54
973pb2023c01,1.25
973pb2024c01,1.25
18907pb01,11
6178pb014,8
19804pb01,24
18857pb01,32.5
31110pb098,13
31110pb099,13
31110pb100,13
31110pb101,13
20394,?
16965,5.7
19916,0.5
87610pb08,0.59
45677pb086R,2.7
45677pb086L,2.7
18908,1.4
60078stk01,0.81
4000007stk01,0.2
61678pb081L,0.93
61678pb081R,0.93
45301pb035,9
87079pb0215R,0.9
87079pb0215L,0.9
87079pb0216R,0.9
87079pb0216L,0.9
87079pb0217,0.9
43710pb09,1.3
75091stk01a,0.3
43711pb09,1.3
18907,10
76039stk01a,0.4
76034stk01a,0.4
45301pb036,9
23714,0.4
21850,2.14
52031pb093,3.3
85984pb089,0.35
87615pb05,7
2458pb01,1.09
30363pb025R,1.7
30363pb025L,1.7
3298pb063,1.27
20401pb01,?
4445pb03L,4.1
4445pb03R,4.1
13269pb001,3.5
3068bpb0935,0.45
46413pb011,5.75
87079pb0218,0.9
3068bpb0936,0.45
3069bpb0384,0.25
3069bpb0385,0.25
92579pb005,5.7
93606pb036,1.4
52031pb094,3.3
30602pb076,1
elecpin2,0.5
18897,7
970c00pb0406,1.18
20917c01,0.85
973pb2022c01,1.3
18592,11
3626cpb1354,0.54
973pb2023,0.82
973pb2024,0.82
76037stk01a,1.6
30144pb170b,6.9
3626cpb0483,0.55
3626cpb1355,0.54
973pb2022,0.82
973pb1891c02,1.25
92743pb03,1.84
970c00pb0407,1.18
12895pb02,0.52
970c03pb29,1.18
3626cpb1353,0.54
973pb2025c01,1.25
973pb2025,0.82
92762pb02,0.75
973pb2026c01,1.25
973pb2026,0.82
970c55pb10,1.18
85984pb090,0.34
11477pb017,0.25
41108stk01a,0.77
41109stk01a,?
70225stk01,0.58
3069bpb0386,0.26
70227stk01b,1.83
973pb2027c01,1.31
970c00pb0408,1.18
15727,0.42
12617pb01,0.61
16643pb003,1.1
16640pb03,0.84
16640pb04,0.83
60079stk01,0.87
973pb2027,0.82
3626bpb0765,0.54
70226stk01b,1.61
18398pb05,1.03
60097stk01,2.14
18398pb06,1.03
18398pb07,1.03
18398pb08,1.03
60097stk02a,1.36
60097stk03a,0.57
970c00pb0409,1.18
3626cpb1356,0.54
973pb2028c01,1.25
973pb2028,0.82
973pb2029,0.82
973pb2029c01,1.25
3068bpb0937,0.45
3068bpb0938,0.45
3069bpb0387,0.26
18392pb08,0.96
3626cpb1357,0.55
973pb1715c08,1.25
15083pb09,0.83
970c00pb0410,1.18
973pb2030c01,1.25
973pb2030,0.82
4162pb129,1.06
87079pb0220,0.9
3069bpb0388,0.26
19858pb01,0.4
20612,0.42
4066pb466,8
19861pb02,2
19861pb01,2
3626cpb0690,0.54
62812pb06,36
62812pb07,36
50860pb04,2.69
973pb2031c01,1.1
973pb2031,0.82
973pb2032,0.82
973pb2032c01,1.1
973pb2033c01,1.1
973pb2033,0.82
973pb2034c01,1.1
973pb2034,0.82
973pb2035c01,1.1
973pb2035,0.82
3626cpb1358,0.54
3626cpb1359,0.54
3626cpb1360,0.54
45677pb087,2.7
15210pb118,0.48
60616pb013,2.9
57895pb028,2.75
87079pb0219,0.9
2340pb056R,1.64
2340pb056L,1.64
2454pb095,3.5
26090pb01,1.5
15396c05,5.5
3003pb087,1.16
3443c05pb01,78
52031pb095,3.3
6239pb050,2.4
30086pb06,14.6
11477pb018,0.25
3069bpb0389,0.25
4346pb29,0.8
4515pb051,7.1
2431pb387,0.58
2431pb388,0.58
14769pb051,0.33
21333pb01,1.3
44676pb019R,0.4
44676pb019L,0.4
3004pb133,0.83
98834pb04,0.93
76371pb009,8
60098stk01a,2
30144pb171,6.73
6636pb111,0.83
6179pb088,1.94
87079pb0221,0.9
41091stk01b,0.46
McDR4stk01,?
McDR3stk01,?
McDR2stk01,?
McDR8USstk01,?
McDR3USstk01,?
McDR2USstk01,?
McDR1USstk01,?
30350bpb013,0.99
970c88pb17,1.18
3626cpb1361,0.54
63864pb035,0.4
30602pb077,1
11477pb019,0.25
18929c01,21
3068bpb0939,0.45
60603pb006,1.24
33009pb050,0.85
18585,4.4
70746stk01b,0.6
11094pb01,19.5
14769pb052,0.33
x1435pb013R,3
x1435pb013L,3
44675pb012,1
3069bpb0390,0.25
6239pb051,2.4
14769pb053,0.33
14769pb054,0.33
3068bpb0940L,0.5
3068bpb0940R,0.5
2431pb389R,0.6
2431pb389L,0.6
3069bpb0391,0.25
6636pb112R,0.75
6636pb112L,0.75
32526pb008R,1.8
32526pb008L,1.8
85970pb009,2.2
45677pb088,2.7
47753pb061,2
93273pb043,0.5
18590,4.7
18591,4.6
87552pb023,1.05
60581pb049,2.32
3069bpb0392,0.25
3008pb143L,3.2
3008pb143R,3.2
3004pb134,0.83
30413pb047,1.05
3039pb085,1.09
15536pb01,21.8
92088pb02,20.94
92088pb01,20.94
99009c01,3.63
64782pb009,8.8
64782pb010R,8.8
64782pb010L,8.8
64782pb011R,8.8
64782pb011L,8.8
6629pb018,2.6
6629pb019L,2.6
6629pb019R,2.6
6629pb020L,2.6
6629pb020R,2.6
32009pb021L,3.46
32009pb021R,3.46
32348pb006L,2
32348pb005L,2
32525pb013,2.8
32526pb009,1.77
40490pb022,2.59
892pb025,0.31
3626cpb0638,0.54
42061pb31,5.25
42060pb31,5.25
15068pb029,0.6
15068pb030,0.6
15068pb031,0.6
43712pb048R,3.5
43712pb048L,3.5
47753pb062,2
3298pb064,1.3
14769pb055,0.33
3068bpb0941,0.5
6179pb089L,2
6179pb089R,2
47456pb010,1
93273pb044,0.5
93273pb045,0.5
15625pb006,5.15
x1435pb014,3
47753pb063,2
98835pb014,2.5
50860c05,8.1
3626cpb0529,0.55
14769pb056,0.33
6179pb090,1.94
87079pb0222,0.9
6178pb015,8.3
76035stk01a,2
76035stk02,0.77
14769pb057,0.33
14769pb058,0.33
15455,8
92254pb02,0.84
93230pb03,0.48
973pb2036c01,1.25
973pb2036,0.82
970c00pb0411,1.18
970c00pb0412,1.18
970c11pb24,1.18
970d03pb03,1.18
973pb2037c01,1.25
973pb2037,0.82
973pb2038c01,1.25
973pb2038,0.82
973pb2039c01,1.25
973pb2039,0.82
973pb2040c01,1.25
973pb2040,0.82
3626cpb1362,0.55
3626cpb1363,0.55
3626cpb1364,0.55
14769pb059,0.33
14769pb060,0.33
14769pb061,0.33
14769pb062,0.33
973pb2041c01,1.25
75917stk01b,1.3
75090stk01b,0.61
3010f3,1.6
blankie05pb01,1.5
4066pb467,8.2
20497pb01,42
31213pb029,17.7
18595c01pb01,20.1
18597c02pb01,24.9
18604c01pb01,11.3
970c77pb05,1.18
20923c01pb01,0.95
973pb2042c01,1.25
973pb2042,0.82
973pb2043c01,1.25
973pb2043,0.82
87081c03,5.06
98288c03,3.2
973pb2041,0.82
981982pb049,0.24
981pb049,0.12
982pb049,0.12
970c00pb0413,1.18
46212pb003,4
3068bpb0942,0.5
60474c03,3.64
973pb2044c01,1.3
973pb2044,0.82
973pb2045c01,1.3
973pb2045,0.82
973pb2046c01,1.3
973pb2046,0.82
FTGpb074c01,0.57
92253c00pb06,1.14
FTBpb010c01,0.57
